Member,Order,SKU,Date,Description
M52629,7590827,15668520,2013-04-06,Bread
M52629,7600613,7753742,2013-12-06,Health Drinks
M52629,7600613,15668480,2013-12-06,Bread
M52629,7600613,7569799,2013-12-06,Namkeen
M52629,7600613,7601953,2013-12-06,Corn Snacks
M52629,7600613,7572314,2013-12-06,Namkeen
M52629,7600613,7572306,2013-12-06,Snacky Nuts
M52629,7614566,7587687,2013-06-05,Organic Masalas & Spices
M52629,7614566,7593949,2013-06-05,Cream Biscuits
M52629,7614566,15668688,2013-06-05,Root Vegetables
M52629,7614566,15668378,2013-06-05,Other Vegetables
M52629,7614566,15668416,2013-06-05,Banana
M52629,7614566,15668451,2013-06-05,Brinjals
M52629,7614566,7587656,2013-06-05,Organic Rice & Rice Products
M52629,7614566,93073679,2013-06-05,Namkeen
M52629,7614566,7569801,2013-06-05,Namkeen
M52629,7614566,7569802,2013-06-05,Namkeen
M52629,7614566,7587655,2013-06-05,Organic Rice & Rice Products
M52629,7614566,7572730,2013-06-05,Other Juices
M52629,7632062,15668520,2013-05-18,Bread
M52629,7632062,15668541,2013-05-18,Buns & Pavs
M52629,7632062,7585571,2013-05-18,Cakes
M52629,7632062,7585573,2013-05-18,Cakes
M52629,7666586,15668457,2013-04-23,Brinjals
M52629,7672561,15668467,2013-02-26,Beans
M52629,7672561,15668474,2013-02-26,Beans
M52629,7672561,7572730,2013-02-26,Other Juices
M52629,7672561,15670252,2013-02-26,Organic F&V
M52629,7672561,15668378,2013-02-26,Other Vegetables
M52629,7672561,15668457,2013-02-26,Brinjals
M52629,7672561,7735449,2013-02-26,Pasta & Noodles
M52629,7672561,15670192,2013-02-26,Organic F&V
M52629,7672561,15668451,2013-02-26,Brinjals
M52629,7679460,15670252,2013-05-03,Organic F&V
M52629,7679460,7593949,2013-05-03,Cream Biscuits
M52629,7679460,15670161,2013-05-03,Organic F&V
M52629,7679460,15668452,2013-05-03,Brinjals
M52629,7679460,15670159,2013-05-03,Organic F&V
M52629,7686444,15670252,2013-12-03,Organic F&V
M52629,7686444,15668416,2013-12-03,Banana
M52629,7686444,15668520,2013-12-03,Bread
M52629,7686444,7585573,2013-12-03,Cakes
M52629,7686444,7572730,2013-12-03,Other Juices
M52629,7686444,7753739,2013-12-03,Health Drinks
M52629,7686444,7593949,2013-12-03,Cream Biscuits
M52629,7686444,15670253,2013-12-03,Organic F&V
M52629,7686444,7718197,2013-12-03,Other Insect Repellent
M52629,7686444,15668378,2013-12-03,Other Vegetables
M52629,7686444,15670192,2013-12-03,Organic F&V
M52629,7686444,92374693,2013-12-03,Mukhwas & Mouth Freshener
M52629,7686444,15668459,2013-12-03,Gourd & Cucumber
M52629,7686444,15670159,2013-12-03,Organic F&V
M52629,7695279,15670161,2013-03-20,Organic F&V
M52629,7695279,7572302,2013-03-20,Namkeen
M52629,7695279,7572730,2013-03-20,Other Juices
M52629,7695279,15670252,2013-03-20,Organic F&V
M52629,7695279,7575499,2013-03-20,Aluminium Foil & Cling Wrap
M52629,7695279,7638822,2013-03-20,Agarbatti
M52629,7695279,15668460,2013-03-20,Gourd & Cucumber
M52629,7695279,15668688,2013-03-20,Root Vegetables
M52629,7695279,15668416,2013-03-20,Banana
M52629,7695279,7569801,2013-03-20,Namkeen
M52629,7695279,15668381,2013-03-20,Other Vegetables
M52629,7695279,15668468,2013-03-20,Beans
M52629,7695279,15668474,2013-03-20,Beans
M52629,7695279,15670159,2013-03-20,Organic F&V
M52629,7695279,7572298,2013-03-20,Namkeen
M52629,7695279,15670192,2013-03-20,Organic F&V
M52629,7695279,15668520,2013-03-20,Bread
M52629,7695279,15668379,2013-03-20,Other Vegetables
M52629,7707335,15668468,2013-01-20,Beans
M52629,7707335,15670252,2013-01-20,Organic F&V
M52629,7707335,7593949,2013-01-20,Cream Biscuits
M52629,7707335,7569807,2013-01-20,Namkeen
M52629,7707335,7569799,2013-01-20,Namkeen
M52629,7707335,7587491,2013-01-20,Organic Flours
M52629,7707335,15670144,2013-01-20,Organic F&V
M52629,7707335,7572307,2013-01-20,Namkeen
M52629,7707335,15670159,2013-01-20,Organic F&V
M52629,7707335,15668459,2013-01-20,Gourd & Cucumber
M52629,7707335,15668416,2013-01-20,Banana
M52629,7707335,7569798,2013-01-20,Namkeen
M52629,7707335,7569806,2013-01-20,Namkeen
M52629,7707335,15668474,2013-01-20,Beans
M52629,7707335,15668378,2013-01-20,Other Vegetables
M52629,7707335,7601953,2013-01-20,Corn Snacks
M52629,7707335,15670192,2013-01-20,Organic F&V
M52629,7707335,15670250,2013-01-20,Organic F&V
M52629,7707335,92374719,2013-01-20,Mukhwas & Mouth Freshener
M52629,7707335,7572298,2013-01-20,Namkeen
M52629,7707335,7570758,2013-01-20,Toilet Cleaners
M52629,7719629,15668520,2013-04-02,Bread
M52629,7719629,15668381,2013-04-02,Other Vegetables
M52629,7719629,7593949,2013-04-02,Cream Biscuits
M52629,7719629,15668379,2013-04-02,Other Vegetables
M52629,7719629,7598720,2013-04-02,Agarbatti
M52629,7719629,15668459,2013-04-02,Gourd & Cucumber
M52629,7719629,15668416,2013-04-02,Banana
M52629,7719629,15670252,2013-04-02,Organic F&V
M52629,7719629,15668467,2013-04-02,Beans
M52629,7719629,15668453,2013-04-02,Brinjals
M52629,7725640,7569805,2013-11-02,Namkeen
M52629,7725640,15670252,2013-11-02,Organic F&V
M52629,7725640,7579698,2013-11-02,Cream Biscuits
M52629,7725640,15668520,2013-11-02,Bread
M52629,7725640,15668542,2013-11-02,Buns & Pavs
M52629,7725640,93073679,2013-11-02,Namkeen
M52629,7725640,7753742,2013-11-02,Health Drinks
M52629,7725640,15668378,2013-11-02,Other Vegetables
M52629,7725640,15668474,2013-11-02,Beans
M52629,7726511,15669869,2013-02-13,Moong Dal
M52629,7726511,15668416,2013-02-13,Banana
M52629,7731250,15668689,2013-02-19,Root Vegetables
M52629,7731250,15668378,2013-02-19,Other Vegetables
M52629,7731250,15670252,2013-02-19,Organic F&V
M52629,7731250,15668459,2013-02-19,Gourd & Cucumber
M52629,7733352,7587655,2012-01-12,Organic Rice & Rice Products
M52629,7733352,15670250,2012-01-12,Organic F&V
M52629,7733352,7587656,2012-01-12,Organic Rice & Rice Products
M52629,7733352,15668478,2012-01-12,Banana
M52629,7733352,7569801,2012-01-12,Namkeen
M52629,7733352,15669772,2012-01-12,Other Dals
M52629,7733352,15670252,2012-01-12,Organic F&V
M52629,7733352,93059889,2012-01-12,Corn Snacks
M52629,7733352,15668452,2012-01-12,Brinjals
M52629,7733352,7593949,2012-01-12,Cream Biscuits
M52629,7733352,15668378,2012-01-12,Other Vegetables
M52629,7733352,7594526,2012-01-12,Corn Snacks
M52629,7733352,7587491,2012-01-12,Organic Flours
M52629,7733352,7601953,2012-01-12,Corn Snacks
M52629,7733352,15669878,2012-01-12,Toor Dal
M52629,7733352,15668457,2012-01-12,Brinjals
M52629,7733352,15668462,2012-01-12,Gourd & Cucumber
M52629,7739643,93157599,2012-09-12,"Glucose, Marie & Milk Biscuits"
M52629,7739643,7593949,2012-09-12,Cream Biscuits
M52629,7739643,7741647,2012-09-12,Mosquito Repellent
M52629,7739643,92388008,2012-09-12,Namkeen
M52629,7739643,15668467,2012-09-12,Beans
M52629,7739643,7572305,2012-09-12,Snacky Nuts
M52629,7739643,7543293,2012-09-12,Organic Flours
M52629,7739643,7572306,2012-09-12,Snacky Nuts
M52629,7739643,7572730,2012-09-12,Other Juices
M52629,7739643,15668378,2012-09-12,Other Vegetables
M52629,7739643,7753742,2012-09-12,Health Drinks
M52629,7739643,15668416,2012-09-12,Banana
M52629,7739643,15668459,2012-09-12,Gourd & Cucumber
M52629,7744723,15670163,2012-12-16,Organic F&V
M52629,7744723,15668451,2012-12-16,Brinjals
M52629,7744723,15670192,2012-12-16,Organic F&V
M52629,7744723,15668378,2012-12-16,Other Vegetables
M52629,7744723,15670252,2012-12-16,Organic F&V
M52629,7744723,15668416,2012-12-16,Banana
M52629,7744723,15668474,2012-12-16,Beans
M52629,7744723,15668459,2012-12-16,Gourd & Cucumber
M52629,7744723,15668688,2012-12-16,Root Vegetables
M52629,7744723,15670259,2012-12-16,Organic F&V
M52629,7750199,15670259,2012-12-24,Organic F&V
M52629,7750199,93059890,2012-12-24,Corn Snacks
M52629,7750199,93059841,2012-12-24,Corn Snacks
M52629,7750199,15670192,2012-12-24,Organic F&V
M52629,7750199,7587491,2012-12-24,Organic Flours
M52629,7754312,92374800,2012-12-30,Mukhwas & Mouth Freshener
M52629,7754312,7593949,2012-12-30,Cream Biscuits
M52629,7754312,15670192,2012-12-30,Organic F&V
M52629,7754312,7572310,2012-12-30,Namkeen
M52629,7754312,15668467,2012-12-30,Beans
M52629,7754312,15670161,2012-12-30,Organic F&V
M52629,7754312,7569799,2012-12-30,Namkeen
M52629,7754312,15668416,2012-12-30,Banana
M52629,7760753,15668451,2013-06-01,Brinjals
M52629,7760753,7587657,2013-06-01,Organic Dals & Pulses
M52629,7760753,15668379,2013-06-01,Other Vegetables
M52629,7760753,15668416,2013-06-01,Banana
M52629,7760753,15668474,2013-06-01,Beans
M52629,7760753,93059841,2013-06-01,Corn Snacks
M52629,7760753,7587673,2013-06-01,Organic Dals & Pulses
M52629,7760753,7593949,2013-06-01,Cream Biscuits
M52629,7760753,7594526,2013-06-01,Corn Snacks
M52629,7765460,15668457,2013-12-01,Brinjals
M52629,7765460,15670254,2013-12-01,Organic F&V
M52629,7765460,7572730,2013-12-01,Other Juices
M52629,7765460,15668378,2013-12-01,Other Vegetables
M52629,7765460,15670144,2013-12-01,Organic F&V
M52629,7765460,7753742,2013-12-01,Health Drinks
M52629,7765460,15668416,2013-12-01,Banana
M52629,7765460,15670159,2013-12-01,Organic F&V
M52629,7768099,15669817,2012-07-10,Whole Spices
M52629,7768099,7569801,2012-07-10,Namkeen
M52629,7768099,7572300,2012-07-10,Namkeen
M52629,7768099,7569807,2012-07-10,Namkeen
M52629,7768099,15668452,2012-07-10,Brinjals
M52629,7768099,7601953,2012-07-10,Corn Snacks
M52629,7768099,15668459,2012-07-10,Gourd & Cucumber
M52629,7768099,7594592,2012-07-10,Corn Snacks
M52629,7768099,7593949,2012-07-10,Cream Biscuits
M52629,7768099,7594526,2012-07-10,Corn Snacks
M52629,7768099,15668689,2012-07-10,Root Vegetables
M52629,7768099,7569799,2012-07-10,Namkeen
M52629,7768099,7735781,2012-07-10,Namkeen
M52629,7769837,15668520,2012-08-10,Bread
M52629,7769837,7735524,2012-08-10,Pasta & Noodles
M52629,7778658,7601953,2012-10-29,Corn Snacks
M52629,7778658,7569802,2012-10-29,Namkeen
M52629,7778658,15670252,2012-10-29,Organic F&V
M52629,7778658,7594526,2012-10-29,Corn Snacks
M52629,7778658,15668459,2012-10-29,Gourd & Cucumber
M52629,7778658,15668378,2012-10-29,Other Vegetables
M52629,7778658,7593949,2012-10-29,Cream Biscuits
M52629,7778658,15668478,2012-10-29,Banana
M52629,7778658,7569807,2012-10-29,Namkeen
M52629,7778658,15668452,2012-10-29,Brinjals
M52629,7778658,15668474,2012-10-29,Beans
M52629,7778658,15670144,2012-10-29,Organic F&V
M52629,7787388,15670254,2012-11-11,Organic F&V
M52629,7787388,15670144,2012-11-11,Organic F&V
M52629,7787388,15669885,2012-11-11,Moong Dal
M52629,7787388,15669765,2012-11-11,Urad Dal
M52629,7787388,15669862,2012-11-11,Other Dals
M52629,7787388,15670157,2012-11-11,Organic F&V
M52629,7787388,15669869,2012-11-11,Moong Dal
M52629,7787388,15668459,2012-11-11,Gourd & Cucumber
M52629,7787388,15668416,2012-11-11,Banana
M52629,7787388,15668688,2012-11-11,Root Vegetables
M52629,7787388,15668378,2012-11-11,Other Vegetables
M52629,7787388,15669864,2012-11-11,Other Dals
M52629,7791966,15670157,2012-11-21,Organic F&V
M52629,7791966,15670251,2012-11-21,Organic F&V
M52629,7791966,15669862,2012-11-21,Other Dals
M52629,7791966,15668478,2012-11-21,Banana
M52629,7791966,15669763,2012-11-21,Other Dals
M52629,7791966,15668459,2012-11-21,Gourd & Cucumber
M52629,7791966,7594526,2012-11-21,Corn Snacks
M52629,7795330,7594526,2012-11-25,Corn Snacks
M52629,7795330,15668478,2012-11-25,Banana
M52629,7795330,7601953,2012-11-25,Corn Snacks
M52629,7795330,15669772,2012-11-25,Other Dals
M52629,7795330,7575499,2012-11-25,Aluminium Foil & Cling Wrap
M52629,7818163,15668460,2012-01-09,Gourd & Cucumber
M52629,7818163,15668378,2012-01-09,Other Vegetables
M52629,7818163,15668452,2012-01-09,Brinjals
M52629,7818163,15668688,2012-01-09,Root Vegetables
M52629,7818163,15668416,2012-01-09,Banana
M52629,7818395,7572730,2012-04-09,Other Juices
M52629,7818395,15668520,2012-04-09,Bread
M52629,7818395,7594526,2012-04-09,Corn Snacks
M52629,7818395,15669821,2012-04-09,Whole Spices
M52629,7818395,15669763,2012-04-09,Other Dals
M52629,7818395,7601953,2012-04-09,Corn Snacks
M52629,7818395,15668519,2012-04-09,Bread
M52629,7818395,7581973,2012-04-09,Other Sauces
M52629,7818395,7569799,2012-04-09,Namkeen
M52629,7821339,15668519,2012-10-09,Bread
M52629,7821339,15668455,2012-10-09,Brinjals
M52629,7821339,7575499,2012-10-09,Aluminium Foil & Cling Wrap
M52629,7821339,15668688,2012-10-09,Root Vegetables
M52629,7821339,7653522,2012-10-09,Namkeen
M52629,7821339,15668460,2012-10-09,Gourd & Cucumber
M52629,7821339,15668520,2012-10-09,Bread
M52629,7821339,7625825,2012-10-09,Health Drinks
M52629,7821339,7569801,2012-10-09,Namkeen
M52629,7821339,15669805,2012-10-09,Cashews
M52629,7823043,7601953,2012-11-09,Corn Snacks
M52629,7823043,7594526,2012-11-09,Corn Snacks
M52629,7823043,15669878,2012-11-09,Toor Dal
M52629,7823667,15668474,2012-09-15,Beans
M52629,7823667,15668451,2012-09-15,Brinjals
M52629,7823667,15668457,2012-09-15,Brinjals
M52629,7823667,15668520,2012-09-15,Bread
M52629,7823667,15668468,2012-09-15,Beans
M52629,7823667,15668379,2012-09-15,Other Vegetables
M52629,7823667,15668688,2012-09-15,Root Vegetables
M52629,7823667,15668478,2012-09-15,Banana
M52629,7823667,15668459,2012-09-15,Gourd & Cucumber
M52629,7826660,15670162,2012-09-22,Organic F&V
M52629,7826660,15670245,2012-09-22,Organic F&V
M52629,7826660,15670252,2012-09-22,Organic F&V
M52629,7826660,15668379,2012-09-22,Other Vegetables
M52629,7826660,15668688,2012-09-22,Root Vegetables
M52629,7826660,7601953,2012-09-22,Corn Snacks
M52629,7826660,15669881,2012-09-22,Sooji & Rava
M52629,7826660,7610713,2012-09-22,Corn Snacks
M52629,7826660,15668459,2012-09-22,Gourd & Cucumber
M52629,7826660,15670144,2012-09-22,Organic F&V
M52629,7826660,15668478,2012-09-22,Banana
M52629,7826660,15668381,2012-09-22,Other Vegetables
M52629,7826660,15668468,2012-09-22,Beans
M52629,7831310,15669878,2012-09-30,Toor Dal
M52629,7831310,15668459,2012-09-30,Gourd & Cucumber
M52629,7831310,15668378,2012-09-30,Other Vegetables
M52629,7831310,15668478,2012-09-30,Banana
M52629,7831310,15668688,2012-09-30,Root Vegetables
M52629,7831310,15670144,2012-09-30,Organic F&V
M52629,7831310,15670252,2012-09-30,Organic F&V
M52629,7883266,7569807,2014-06-13,Namkeen
M52629,7883266,15668477,2014-06-13,Exotic Vegetables
M52629,7921132,93176431,2014-05-06,Namkeen
M52629,7921132,34987955,2014-05-06,Corn Snacks
M52629,7921132,34990384,2014-05-06,Healthy & Digestive Biscuits
M52629,7921132,7625825,2014-05-06,Health Drinks
M52629,7937103,34990386,2014-05-19,Cream Biscuits
M52629,7937103,92388173,2014-05-19,Namkeen
M52629,7937103,7569807,2014-05-19,Namkeen
M52629,7937103,7587491,2014-05-19,Organic Flours
M52629,7937103,34987569,2014-05-19,Powdered Spices
M52629,7937103,7569799,2014-05-19,Namkeen
M52629,7957855,15668688,2014-05-26,Root Vegetables
M52629,7957855,7561680,2014-05-26,Namkeen
M52629,7957855,34987955,2014-05-26,Corn Snacks
M52629,7957855,7741647,2014-05-26,Mosquito Repellent
M52629,7957855,7587678,2014-05-26,Organic Dals & Pulses
M52629,7957855,7572311,2014-05-26,Namkeen
M52629,7963653,7653522,2014-05-05,Namkeen
M52629,7963653,7561680,2014-05-05,Namkeen
M52629,7963653,7572306,2014-05-05,Snacky Nuts
M52629,7963653,7586304,2014-05-05,Namkeen
M52629,7963653,7572730,2014-05-05,Other Juices
M52629,7963653,7735451,2014-05-05,Pasta & Noodles
M52629,7963653,34987569,2014-05-05,Powdered Spices
M52629,8008857,7572311,2014-04-27,Namkeen
M52629,8008857,7587678,2014-04-27,Organic Dals & Pulses
M52629,8008857,7578347,2014-04-27,Chilli & Soya Sauces
M52629,8042759,7569802,2014-04-13,Namkeen
M52629,8042759,7572311,2014-04-13,Namkeen
M52629,8042759,92388173,2014-04-13,Namkeen
M52629,8042759,7561680,2014-04-13,Namkeen
M52629,8042759,7653522,2014-04-13,Namkeen
M52629,8042759,92388181,2014-04-13,Healthy Snacks
M52629,8042759,7569805,2014-04-13,Namkeen
M52629,8042759,92388008,2014-04-13,Namkeen
M52629,8042759,7587491,2014-04-13,Organic Flours
M52629,8042759,7625825,2014-04-13,Health Drinks
M52629,8057994,7561680,2014-04-21,Namkeen
M52629,8057994,92388173,2014-04-21,Namkeen
M52629,8074607,7572313,2014-03-31,Namkeen
M52629,8074607,7572730,2014-03-31,Other Juices
M52629,8074607,7561680,2014-03-31,Namkeen
M52629,8074607,7587656,2014-03-31,Organic Rice & Rice Products
M52629,8074607,7572311,2014-03-31,Namkeen
M52629,8093113,7569802,2014-07-04,Namkeen
M52629,8093113,34990556,2014-07-04,Cookies
M52629,8093113,34990386,2014-07-04,Cream Biscuits
M52629,8105375,7569802,2014-03-16,Namkeen
M52629,8105375,7572730,2014-03-16,Other Juices
M52629,8105375,7561680,2014-03-16,Namkeen
M52629,8105375,15670252,2014-03-16,Organic F&V
M52629,8105375,7653522,2014-03-16,Namkeen
M52629,8105375,7625825,2014-03-16,Health Drinks
M52629,8105375,7587665,2014-03-16,Organic Masalas & Spices
M52629,8105375,21410678,2014-03-16,Organic Masalas & Spices
M52629,8105375,7585571,2014-03-16,Cakes
M52629,8105375,7569799,2014-03-16,Namkeen
M52629,8105375,7569801,2014-03-16,Namkeen
M52629,8105375,93073679,2014-03-16,Namkeen
M52629,8121855,7572730,2014-03-23,Other Juices
M52629,8121855,7587656,2014-03-23,Organic Rice & Rice Products
M52629,8121855,7569807,2014-03-23,Namkeen
M52629,8121855,34990375,2014-03-23,Healthy & Digestive Biscuits
M52629,8121855,7735451,2014-03-23,Pasta & Noodles
M52629,8121855,34994862,2014-03-23,Healthy & Digestive Biscuits
M52629,8121855,34990384,2014-03-23,Healthy & Digestive Biscuits
M52629,8121855,7632452,2014-03-23,Liquid Detergent
M52629,8121855,34990374,2014-03-23,Healthy & Digestive Biscuits
M52629,8121855,7587655,2014-03-23,Organic Rice & Rice Products
M52629,8121855,34990549,2014-03-23,Healthy & Digestive Biscuits
M52629,8121855,7601953,2014-03-23,Corn Snacks
M52629,8121855,7613346,2014-03-23,Honey
M52629,8121855,7561680,2014-03-23,Namkeen
M52629,8138429,7735524,2014-02-03,Pasta & Noodles
M52629,8157698,34990384,2014-10-03,Healthy & Digestive Biscuits
M52629,8157698,7653522,2014-10-03,Namkeen
M52629,8157698,7575499,2014-10-03,Aluminium Foil & Cling Wrap
M52629,8157698,7572302,2014-10-03,Namkeen
M52629,8157698,34990379,2014-10-03,Healthy & Digestive Biscuits
M52629,8157698,34990545,2014-10-03,Healthy & Digestive Biscuits
M52629,8157698,34990370,2014-10-03,Salty Biscuits
M52629,8157698,7561680,2014-10-03,Namkeen
M52629,8157698,34990386,2014-10-03,Cream Biscuits
M52629,8157698,7569802,2014-10-03,Namkeen
M52629,8157698,34990559,2014-10-03,Healthy & Digestive Biscuits
M52629,8157698,34990556,2014-10-03,Cookies
M52629,8171662,34990386,2014-02-17,Cream Biscuits
M52629,8171662,7601954,2014-02-17,Chips
M52629,8171662,7572730,2014-02-17,Other Juices
M52629,8171662,34990384,2014-02-17,Healthy & Digestive Biscuits
M52629,8171662,7625825,2014-02-17,Health Drinks
M52629,8171662,34990548,2014-02-17,"Glucose, Marie & Milk Biscuits"
M52629,8189107,92388008,2014-02-24,Namkeen
M52629,8189107,92388181,2014-02-24,Healthy Snacks
M52629,8189107,7572310,2014-02-24,Namkeen
M52629,8189107,7587678,2014-02-24,Organic Dals & Pulses
M52629,8189107,7561680,2014-02-24,Namkeen
M52629,8189107,7572314,2014-02-24,Namkeen
M52629,8189107,92867567,2014-02-24,Home & Air Freshener
M52629,8189107,7572311,2014-02-24,Namkeen
M52629,8189107,7572730,2014-02-24,Other Juices
M52629,8189107,93073679,2014-02-24,Namkeen
M52629,8218994,7578354,2014-09-02,Chilli & Soya Sauces
M52629,8218994,7572730,2014-09-02,Other Juices
M52629,8218994,7572306,2014-09-02,Snacky Nuts
M52629,8218994,7561680,2014-09-02,Namkeen
M52629,8218994,7587702,2014-09-02,Organic Flours
M52629,8218994,7578341,2014-09-02,Chilli & Soya Sauces
M52629,8218994,15668477,2014-09-02,Exotic Vegetables
M52629,8218994,7569802,2014-09-02,Namkeen
M52629,8218994,7735451,2014-09-02,Pasta & Noodles
M52629,8229299,15670252,2014-01-13,Organic F&V
M52629,8229299,34990370,2014-01-13,Salty Biscuits
M52629,8229299,34990384,2014-01-13,Healthy & Digestive Biscuits
M52629,8229299,34990553,2014-01-13,Healthy & Digestive Biscuits
M52629,8229299,93073679,2014-01-13,Namkeen
M52629,8229299,15668688,2014-01-13,Root Vegetables
M52629,8229299,15668478,2014-01-13,Banana
M52629,8241585,7572730,2014-01-20,Other Juices
M52629,8241585,34990384,2014-01-20,Healthy & Digestive Biscuits
M52629,8241585,7593949,2014-01-20,Cream Biscuits
M52629,8241585,7572311,2014-01-20,Namkeen
M52629,8241585,15668520,2014-01-20,Bread
M52629,8241585,7601953,2014-01-20,Corn Snacks
M52629,8241585,34990375,2014-01-20,Healthy & Digestive Biscuits
M52629,8241585,7569799,2014-01-20,Namkeen
M52629,8241585,15670252,2014-01-20,Organic F&V
M52629,8241585,34990559,2014-01-20,Healthy & Digestive Biscuits
M52629,8241585,7625825,2014-01-20,Health Drinks
M52629,8241585,7569806,2014-01-20,Namkeen
M52629,8241585,93059889,2014-01-20,Corn Snacks
M52629,8241585,34990552,2014-01-20,Healthy & Digestive Biscuits
M52629,8241585,7569798,2014-01-20,Namkeen
M52629,8255724,34990557,2014-01-27,Healthy & Digestive Biscuits
M52629,8255724,34990386,2014-01-27,Cream Biscuits
M52629,8255724,34990558,2014-01-27,Healthy & Digestive Biscuits
M52629,8255724,34990375,2014-01-27,Healthy & Digestive Biscuits
M52629,8255724,93073679,2014-01-27,Namkeen
M52629,8265866,7572306,2013-12-30,Snacky Nuts
M52629,8265866,7572311,2013-12-30,Namkeen
M52629,8265866,7586353,2013-12-30,Namkeen
M52629,8265866,34992815,2013-12-30,Cookies
M52629,8265866,7625825,2013-12-30,Health Drinks
M52629,8265866,7572730,2013-12-30,Other Juices
M52629,8265866,34987569,2013-12-30,Powdered Spices
M52629,8265866,15670252,2013-12-30,Organic F&V
M52629,8265866,15668520,2013-12-30,Bread
M52629,8265866,34987360,2013-12-30,Cream Biscuits
M52629,8265866,93073679,2013-12-30,Namkeen
M52629,8282100,7735449,2014-06-01,Pasta & Noodles
M52629,8282100,15668477,2014-06-01,Exotic Vegetables
M52629,8282100,15670252,2014-06-01,Organic F&V
M52629,8282100,15668688,2014-06-01,Root Vegetables
M52629,8282100,34989209,2014-06-01,Corn Snacks
M52629,8282100,34990556,2014-06-01,Cookies
M52629,8282100,34990559,2014-06-01,Healthy & Digestive Biscuits
M52629,8293724,7601953,2013-09-12,Corn Snacks
M52629,8293724,15668478,2013-09-12,Banana
M52629,8293724,15668688,2013-09-12,Root Vegetables
M52629,8308458,92388173,2013-12-16,Namkeen
M52629,8319926,15669763,2013-12-23,Other Dals
M52629,8319926,15668688,2013-12-23,Root Vegetables
M52629,8319926,7593949,2013-12-23,Cream Biscuits
M52629,8319926,15670252,2013-12-23,Organic F&V
M52629,8319926,15668378,2013-12-23,Other Vegetables
M52629,8319926,34987360,2013-12-23,Cream Biscuits
M52629,8333235,7625825,2013-11-25,Health Drinks
M52629,8333235,15668520,2013-11-25,Bread
M52629,8333235,7735524,2013-11-25,Pasta & Noodles
M52629,8333235,7572730,2013-11-25,Other Juices
M52629,8333235,7569807,2013-11-25,Namkeen
M52629,8333235,15670252,2013-11-25,Organic F&V
M52629,8333235,7586317,2013-11-25,Namkeen
M52629,8345084,92910992,2013-02-12,Healthy Snacks
M52629,8345084,7572311,2013-02-12,Namkeen
M52629,8345084,7586304,2013-02-12,Namkeen
M52629,8345084,7586353,2013-02-12,Namkeen
M52629,8345084,7572307,2013-02-12,Namkeen
M52629,8345084,92388181,2013-02-12,Healthy Snacks
M52629,8345084,7572730,2013-02-12,Other Juices
M52629,8345084,93073679,2013-02-12,Namkeen
M52629,8345084,15668520,2013-02-12,Bread
M52629,8345084,7569799,2013-02-12,Namkeen
M52629,8345084,7572306,2013-02-12,Snacky Nuts
M52629,8362749,15670252,2013-04-11,Organic F&V
M52629,8362749,15668520,2013-04-11,Bread
M52629,8362749,7572730,2013-04-11,Other Juices
M52629,8362749,7625825,2013-04-11,Health Drinks
M52629,8362749,15668688,2013-04-11,Root Vegetables
M52629,8373526,7601953,2013-11-11,Corn Snacks
M52629,8373526,7561691,2013-11-11,Namkeen
M52629,8373526,15668478,2013-11-11,Banana
M52629,8373526,34987569,2013-11-11,Powdered Spices
M52629,8373526,7653522,2013-11-11,Namkeen
M52629,8373526,7572306,2013-11-11,Snacky Nuts
M52629,8373526,7569801,2013-11-11,Namkeen
M52629,8373526,7569807,2013-11-11,Namkeen
M52629,8373526,7569799,2013-11-11,Namkeen
M52629,8373526,15668477,2013-11-11,Exotic Vegetables
M52629,8373526,7572730,2013-11-11,Other Juices
M52629,8373526,92388008,2013-11-11,Namkeen
M52629,8373526,15669763,2013-11-11,Other Dals
M52629,8373526,15670252,2013-11-11,Organic F&V
M52629,8386456,15668378,2013-11-18,Other Vegetables
M52629,8386456,15668477,2013-11-18,Exotic Vegetables
M52629,8386456,15670252,2013-11-18,Organic F&V
M54100,6498426,15668469,2014-09-13,Beans
M54100,6498426,15668458,2014-09-13,Brinjals
M54100,6498426,15668381,2014-09-13,Other Vegetables
M54100,6498426,15668380,2014-09-13,Other Vegetables
M54100,6507916,15668458,2014-09-16,Brinjals
M54100,6507916,7586100,2014-09-16,Chinese Noodles
M54100,6507916,21408947,2014-09-16,Other Rice Products
M54100,6507916,34934493,2014-09-16,Chips
M54100,6507916,34990381,2014-09-16,Cream Biscuits
M54100,6507916,7735707,2014-09-16,Namkeen
M54100,6507916,15669856,2014-09-16,Sugar
M54100,6507916,15669883,2014-09-16,Rice Flour
M54100,6507916,34986115,2014-09-16,Other Dry Fruits
M54100,6507916,34986119,2014-09-16,Whole Spices
M54100,6507916,15668521,2014-09-16,Bread
M54100,6507916,15669872,2014-09-16,Avalakki / Poha
M54100,6530429,15669883,2014-05-09,Rice Flour
M54100,6530429,15669856,2014-05-09,Sugar
M54100,6530429,15669869,2014-05-09,Moong Dal
M54100,6530429,34934493,2014-05-09,Chips
M54100,6530429,29247044,2014-05-09,Besan
M54100,6530429,15670269,2014-05-09,Other Dals
M54100,6530429,15668458,2014-05-09,Brinjals
M54100,6530429,7735707,2014-05-09,Namkeen
M54100,6530429,15668469,2014-05-09,Beans
M54100,6530429,15668381,2014-05-09,Other Vegetables
